"100258169" poland 2.0575 35
"100258169" icc 0.6202 33
"100258169" pakistan 1.98 35
"100258169" belarus 1.2787 36
"100258169" humanrights 0.396 36
"100258169" dc 0.2426 35
"100258169" euro2012 0.4971 32
"100258169" syria 0.1924 32
"100258169" russia 0.1751 33
"100258169" damascus 0.1355 32
"100258169" hrby 0.5633 36
"100258169" polonia 0.2379 32
"100258169" doctors 0.1988 33
"100258169" bahrain 0.1105 33
"100258169" heu 0.2817 33
"100258169" karadzic 0.2817 33
"100258169" sarajevo 0.2264 33
"100258169" drc 0.1736 33
"100258169" egypreselex 0.1517 34
"100258169" hrwff 0.2541 34
"100258169" morsi 0.1687 35
"100258169" pomianowski 0.2817 35
"100708381" africa 4.9053 36
"100708381" imf 0.209 36
"100708381" mufc 0.1728 34
"100708381" ghana 2.6016 36
"100708381" oil 0.4472 36
"100708381" nigeria 3.5297 36
"100708381" african 1.9931 35
"100708381" jobs 0.0573 35
"100708381" kenya 1.3589 36
"100708381" southafrica 0.5134 34
"100708381" obama 0.1196 34
"100708381" tanzania 0.2755 32
"100708381" nigerian 0.8778 32
"100708381" abuja 0.9231 35
"100708381" chelsea 0.1731 32
"100708381" fb 0.0426 36
"100708381" manutd 0.115 34
"100708381" italy 0.0354 35
"100708381" ff 0.1376 35
"100708381" china 0.2869 36
"100708381" angola 0.2243 34
"100708381" vanderbilt 0.0917 32
"100708381" america 0.0488 34
"100708381" southafrican 0.1629 35
"100708381" whitehot 0.1181 35
"100708381" egypt 0.0591 34
"100708381" nairobi 0.2617 33
"100708381" asia 0.1319 34
"100708381" liberia 0.0906 34
"100708381" africapitalism 0.2449 34
"100708381" euro2012 0.0958 36
"100708381" dangote 0.2172 32
"100708381" ugandaisnotspain 0.2027 34
"100708381" arsenal 0.0732 34
"100708381" greece 0.0354 35
"100708381" statoil 0.049 32
"100708381" aids 0.0283 32
"100708381" exxonmobil 0.0437 32
"100708381" ethiopian 0.0437 32
"100708381" dores 0.0543 32
"100708381" hilton 0.0419 33
"100708381" kot 0.0459 33
"100708381" cnninsideafrica 0.1086 33
"100708381" bentley 0.049 33
"100708381" kaduna 0.049 34
"100708381" lawan 0.0543 34
"100708381" gps 0.0383 34
"100708381" asian 0.0383 34
"100708381" niger 0.0321 34
"100708381" heineken 0.1376 34
"100708381" mexico 0.0197 34
"100708381" bbcfootball 0.0631 35
"100708381" nani 0.049 34
"100708381" ronaldo 0.0366 34
"100708381" holland 0.0681 34
"100708381" mysteryman 0.0543 34
"100708381" twitter 0.0138 35
"100708381" whatnigerialacks 0.1086 35
"100708381" football 0.0264 35
"100708381" azonto 0.0873 36
"100708381" southkorea 0.0358 35
"100708381" koreanair 0.0543 35
"100708381" primitiveenergy 0.098 35
"100708381" koreaair 0.0543 35
"100708381" portugal 0.0269 35
"100708381" spain 0.0169 35
"100708381" rooney 0.0917 36
"100708381" koe 0.1086 36
"100708381" ugandan 0.0459 36
"100708381" forbesafrica 0.0543 36
"100874499" syria 0.8471 33
"100874499" t1000 1.6914 33
"100874499" ecco 1.0148 32
"100874499" trancefamily 1.5255 32
"100874499" pffft 0.6102 33
"100874499" psyops 1.3597 32
"100874499" russia 0.3154 32
"100874499" nocomment 0.7355 32
"100874499" ww3 0.4903 32
"100874499" specialops 1.0148 32
"100874499" musicbox 0.3383 32
"100874499" grandlaroussetunisien 0.3383 32
"100874499" dca 0.2612 32
"100874499" stasi 0.3383 32
"100874499" amnotasking 0.3383 32
"100874499" spetsnaz 0.6765 32
"100874499" ayatirou 0.3383 32
"100874499" go 0.1788 32
"100874499" blackhawkdown 0.3051 32
"100874499" ops 0.3051 32
"100874499" fitox 0.6765 32
"100874499" deterrent 0.3383 32
"100874499" nucleartriad 0.3051 32
"100874499" navy 0.1765 32
"100874499" 7omara 0.3383 32
"100874499" lavie 0.3383 32
"100874499" djerba 1.2204 33
"100874499" war 0.154 32
"100874499" intel 0.2279 32
"100874499" mannshaft 0.3383 32
"100874499" hitman 0.2857 32
"100874499" haybataddawla 0.3383 32
"100874499" nightpatrol 0.3383 33
"100874499" nayef 0.2612 33
"100874499" saudi 0.1409 33
"100874499" tunisia 0.1701 33
"100874499" news 0.1263 33
"100874499" complots 0.3383 33
"100874499" moviola 0.3383 33
"100874499" genome 0.3383 33
"100874499" sof 0.3383 33
"100874499" assad 0.1227 33
"100874499" omfg 0.2719 36
"100874499" monday 0.1967 36
"100874499" orgasmic 0.3051 36
"101038002" zimbabwe 1.2846 36
"101295760" portharcourt 69.8061 36
"101472930" followfriday 11.522 32
"101526078" prayer 4.8418 32
"101526078" palyul 4.0235 33
"101526078" buddhism 4.8547 32
"101526078" stupa 7.4722 33
"101526078" quotejal 1.1496 32
"101526078" highparkfire 1.1271 35
"101526078" ombe 0.5748 32
"101526078" wallenda 0.3442 33
"101526078" niagara 0.3728 33
"101526078" garudaaviary 0.5748 33
"101526078" pray 0.3488 34
"101526078" ricky 0.5748 34
"101526078" fire 0.619 35
"101526078" cowx 0.3658 35
"101810576" ff 4.4794 32
"101810576" quote 1.1039 36
"101810576" willardswoe 2.525 36
"101810576" andyborowitz 2.525 36
"101810576" romney 2.0298 36
"101844599" iran 1.0082 36
"101844599" bn 2.0668 32
"101844599" russia 0.799 32
"101844599" syria 0.8779 36
"101844599" ac360 0.7076 32
"101844599" hillaryclinton 0.885 32
"101844599" ipad 0.5853 32
"101844599" behindthescenes 1.0334 32
"101844599" mlb 0.5535 32
"101844599" perfectgame 1.1594 32
"101844599" sfgiants 0.6921 32
"101844599" astros 0.7698 32
"101844599" giveblood 0.7801 32
"101844599" nationalarchives 1.2854 36
"101844599" onthisday 0.7801 36
"101844599" jpmorgan 0.5255 36
"101844599" newsroom 0.9074 36
"101844599" futurewewant 0.6565 36
"101844599" rioplus20 0.5041 36
"101844599" rioplussocial 0.6921 36
"101887202" madonna 7.538 36
"101887202" mdna 7.1232 36
"101887202" xfactor 1.0181 33
"101887202" mdnarulestheworld 1.7244 34
"101887202" mdnaflorence 1.5553 34
"101887202" mdnasanjose 1.7244 34
"101887202" hardcandyfitness 1.7244 35
"101887202" 1 0.5616 35
"101887202" deadsea 1.5553 36
"101887202" loveisrael 1.5553 36
"101910152" romneyeconomics 0.3536 33
"101910152" p2 0.3536 33
"101910152" trauma 1.0155 33
"101910152" ptsd 0.8024 33
"101910152" survivors 0.9666 33
"101910152" tcot 0.1415 33
"101910152" romney 2.5131 34
"101910152" connecttheleft 0.5295 33
"101910152" ctl 0.2543 33
"101910152" whatishisname 0.2405 32
"101910152" therearethejobs 0.162 32
"101910152" obfuscationcentral 0.2405 32
"101910152" fem2 0.1199 32
"101910152" personalresponsibilityversuswelfarestate 0.2405 33
"101910152" ptsdawarenessmonth 0.2169 33
"101910152" uppers 0.131 33
"101910152" romneycrimefamily 0.2405 33
"101910152" catslife 0.2405 33
"101910152" gopf 0.2405 33
"101910152" outoftouch 0.1857 34
"101910152" wsj 0.1531 34
"101910152" boredalready 0.2405 34
"101910152" likewatchingpaintdry 0.2405 34
"101910152" 336 0.2169 34
"101910152" woof 0.2169 34
"101910152" whimper 0.2405 34
"101910152" do 0.1697 35
"101910152" pulled 0.2169 35
"101910152" oldagedeyesight 0.2405 35
"101910152" roasting 0.2405 35
"101910152" mittromney 0.1095 35
"101910152" newlawyer 0.2405 36
"101910152" sandusky 0.3199 36
"101910152" 338 0.2169 36
"101910152" leo 0.144 36
"101910152" earthquake 0.0898 36
"101910152" melbquake 0.1795 36
"101910152" toomuchtimeonhammocks 0.2405 36
"102680971" newstvlive 0.5061 32
"102761112" legal 3.5143 36
"102761112" creditcard 0.137 36
"102761112" realestate 0.1289 36
"102761112" wildlife 3.2074 36
"102761112" travel 1.2434 36
"102761112" nonviolence 1.6817 35
"102761112" parenting 0.697 35
"102761112" foodie 0.548 35
"102761112" obesity 0.0764 34
"102761112" women 0.2389 35
"102761112" earthquake 0.3025 36
"102761112" aging 0.3664 34
"102761112" luxury 0.3174 33
"102761112" kidsincrisis 1.4687 35
"102761112" consumer 0.7562 36
"102761112" weather 0.458 36
"102761112" environment 0.6117 36
"102761112" homedecor 0.5025 34
"102761112" volcano 0.0682 35
"102761112" journalism 0.105 34
"102761112" wildfire 0.265 34
"102761112" fashion 0.4492 35
"102761112" wth 0.4435 35
"102761112" getsmart 0.5571 32
"102761112" interiordesign 0.3422 36
"102761112" amberalert 0.1706 32
"102761112" rgv 0.0782 35
"102761112" nutrition 0.507 35
"102761112" donatelife 0.2532 36
"102761112" recipe 0.5119 35
"102761112" hotel 0.3381 33
"102761112" water 0.07 35
"102761112" multiplesclerosis 0.0715 35
"102761112" tech 0.1164 36
"102761112" smartphone 0.1314 35
"102761112" tsunami 0.1163 36
"102761112" yyc 0.0715 32
"102761112" book 0.0967 35
"102761112" kmov 0.2738 36
"102761112" stlnews 0.285 36
"102761112" deathpenalty 0.0883 36
"102761112" avalanche 0.137 33
"102761112" oprahsbookclub 0.0914 35
"102761112" oilspill 0.0624 34
"102761112" yeg 0.0985 32
"102761112" bonemarrow 0.0914 32
"102761112" hotels 0.0697 33
"102761112" fathersday 0.1155 34
"102761112" ipad 0.0461 35
"102761112" niagarafalls 0.0734 32
"102761112" aungsansuukyi 0.156 35
"102761112" radio 0.0836 36
"102761112" neverseconds 0.0294 32
"102761112" recipes 0.0312 32
"102761112" timothyjorden 0.0506 32
"102761112" humantrafficking 0.0312 32
"102761112" ridgefield 0.0506 32
"102761112" walkthewire 0.0218 33
"102761112" kidsstatedinner 0.0457 34
"102761112" poverty 0.0233 34
"102761112" fathermatters 0.0506 34
"102761112" sargentshriver 0.0506 34
"102761112" rip 0.0157 34
"102761112" rodneyking 0.0279 34
"102761112" rape 0.0558 35
"102761112" stress 0.0322 34
"102761112" electriccar 0.0391 35
"102761112" nissan 0.0357 35
"102761112" ev 0.0328 35
"102761112" ms 0.0317 35
"102761112" tommaynard 0.0506 35
"102761112" braintumor 0.0428 35
"102761112" recycle 0.0367 35
"102761112" tweet 0.0299 35
"102761112" android 0.0211 35
"102761112" antivirus 0.0506 35
"102761112" makeover 0.0457 36
"102761112" onething 0.0506 36
"102761112" poor 0.0378 36
"102761112" london2012 0.0194 36
"102761112" ipod 0.0391 36
"102761112" childsafety 0.0457 36
"102761112" susantyrrell 0.0506 36
"102761112" robots 0.0407 36
"102770567" canadamissing 2.7648 32
"102770567" pet 1.1152 32
"102770567" dogs 0.3972 32
"102770567" cats 0.4393 32
"102770567" pets 0.4593 32
"102770567" la 0.3402 32
"102770567" anxiety 0.305 32
"102770567" pod 0.2151 32
"102770567" photography 0.1388 32
"102770567" yournews 0.395 32
"102770567" vermist 0.395 32
"102770567" rotterdam 0.3336 32
"102770567" adopt 0.5123 32
"102770567" shreveport 0.395 32
"102770567" bacterial 0.395 32
"102770567" dateline 0.2949 32
"102770567" forestboy 0.395 32
"102770567" news 0.1474 32
"102770567" cnn 0.1162 32
"102770567" politico 0.305 32
"102770567" suicide 0.2197 35
"103191254" sydney 2.2285 33
"103191254" frogs 3.3562 36
"103191254" melbourne 1.1842 33
"103191254" food 0.6539 33
"103191254" lemur 1.8605 34
"103191254" green 0.7296 34
"103191254" answers 1.8605 36
"103245828" irs 0.5023 32
"103245828" marketing 0.3457 35
"103245828" strategy 0.4206 35
"103245828" smallbiz 0.2305 32
"103245828" business 0.9061 33
"103245828" usd 0.5854 32
"103245828" forex 0.4151 32
"103245828" trading 0.5023 32
"103245828" imf 0.4446 35
"103245828" immigration 0.2655 32
"103245828" obama 0.1272 32
"103245828" futurewewant 0.354 34
"103245828" quotes 0.2436 36
"103245828" rockofages 0.3946 34
"103245828" abcworldnews 0.2767 35
"103245828" notmybestwork 0.1951 32
"103245828" jetlagcity 0.1951 32
"103245828" mybags 0.1951 32
"103245828" chemistry 0.1951 32
"103245828" boron 0.231 32
"103245828" iamold 0.231 32
"103245828" roryreturns 0.3903 32
"103245828" usopen 0.2244 32
"103245828" swag 0.1364 32
"103245828" breakingnews 0.0636 32
"103245828" tax 0.1197 32
"103245828" neck 0.231 32
"103245828" weareamericans 0.1364 32
"103245828" neckeranimals 0.2084 32
"103245828" rampture 0.231 32
"103245828" chances 0.2084 32
"103245828" statedept 0.1725 32
"103245828" un 0.0784 32
"103245828" failedtechbands 0.1631 32
"103245828" stillkidrauhl 0.231 34
"103245828" 50off 0.231 34
"103245828" monsterfish 0.2084 34
"103245828" hostfamilies 0.231 34
"103245828" thatsmyboy 0.1725 34
"103245828" weekendboxoffice 0.231 34
"103245828" stopandfrisk 0.1206 34
"103245828" silentmarchnyc 0.1206 34
"103245828" twitter 0.0586 34
"103245828" happyfathersday 0.199 34
"103245828" armybday 0.1343 34
"103245828" hugyourdad 0.231 34
"103245828" lafilmfestival 0.231 35
"103245828" la 0.0995 35
"103245828" takeback12 0.1631 35
"103245828" g20 0.1725 35
"103245828" cmafest 0.1631 35
"103245828" ondema 0.231 35
"103245828" bttw 0.231 35
"103245828" changetheworld 0.2084 35
"103245828" google 0.0784 36
"103245828" polio 0.1258 36
"103245828" mamadee 0.3715 36
"103245828" criticschoice 0.1725 36
"103245828" hud 0.231 36
"103415179" breakingnews 5.6419 36
"103415179" fb 13.6202 36
"103415179" macnews 1.9917 36
"103415179" frankguillen 4.8087 36
"103415179" topnews 4.4856 36
"103415179" wikigadgets 0.3719 36
"103415179" news 0.097 36
"103415179" microsoft 0.0943 36
"103415179" bloggers 0.1201 36
"103415179" golf 0.4815 36
"103415179" metropcs 0.0046 32
"103415179" gp7200 0.0051 32
"103415179" geekdadday 0.0079 36
"103415179" 3danimation 0.0051 33
"103415179" buttons 0.0051 33
"103415179" android 0.0021 33
"103415179" airlinemiles 0.0051 33
"103415179" chassis 0.0051 34
"103415179" optimus 0.0046 34
"103415179" smartphone 0.0033 34
"103415179" champagne 0.0039 34
"103415179" connectivity 0.0046 34
"103415179" consumers 0.0034 34
"103415179" email 0.0034 34
"103415179" addedchallenge 0.0051 35
"103415179" amazon 0.0027 35
"103415179" anakinskywalker 0.0051 35
"103415179" animatedtvseries 0.0051 35
"103415179" adata 0.0051 36
"103415179" 30mb 0.0051 36
"103415179" 3sa 0.0051 36
"103415179" brestfrance 0.0051 36
"10386152" thunderup 5.8006 35
"10386152" savingscards 1.8937 33
"10386152" finalschat 0.6312 35
"10386152" truth 0.2219 35
"10386152" nofiltermonday 0.6312 35
"103979872" ff 4.4547 32
"103979872" p2 0.3447 32
"103979872" nowplaying 0.6234 32
"103979872" romney 0.942 35
"103979872" immigration 0.1496 32
"103979872" dreamact 0.1778 32
"103979872" dreamers 0.2065 32
"103979872" ctl 0.2065 32
"103979872" latism 0.2271 32
"103979872" onlyfair 0.3906 32
"103979872" embarrassed 0.3906 32
"103979872" rokuzilla 0.3523 33
"103979872" 1 0.1272 34
"103979872" 2 0.1075 34
"103979872" veteran 0.2243 34
"103979872" bushleague 0.3906 34
"103979872" 736 0.3523 35
"103979872" 60minutes 0.1915 35
"103979872" freedom 0.1778 35
"103979872" morsi 0.2339 35
"103979872" 746 0.3523 35
"104265135" soundcloud 5.5312 36
"104313007" 1 0.5233 36
"104313007" ohiostate 3.6231 33
"104313007" mewhort 0.8034 33
"104313007" stoneburner 0.8034 33
"104342504" hmrd 0.5252 36
"104342504" co 4.289 35
"104342504" wildfire 0.1055 35
"104342504" socal 0.0813 36
"104342504" losangeles 0.5166 36
"104342504" eg 0.2445 36
"104342504" cairo 0.1158 36
"104342504" jan25 0.1266 36
"104342504" tahrir 0.0907 36
"104342504" traffic 0.0682 32
"104342504" job 0.0317 36
"104342504" rva 0.0613 32
"104342504" doha 0.0924 35
"104342504" qatar 0.0552 35
"104342504" ohio 0.089 35
"104342504" highparkfire 5.1773 36
"104342504" colorado 4.2099 33
"104342504" offer 0.7878 36
"104342504" loc 0.8129 36
"104342504" cont 0.4355 36
"104342504" src 0.8461 36
"104342504" glacierview 0.5081 36
"104342504" veterans 0.0148 32
"104342504" dav 0.0292 32
"104342504" golden 0.028 32
"104342504" need 0.092 35
"104342504" shelter 0.0584 35
"104342504" 2factsaboutme 0.0363 33
"104342504" toledo 0.0327 35
